index,path,bank,size,census_blob_sha1,actual_blob_sha1,blob_match,status,detail,elapsed_ms,engine_commit,sample_rate
2975,resources/data/patches_factory/Basses/Theme.fxp,factory,39896,e8ee92711acbb2a096c1a7891b47cff944124f4b,e8ee92711acbb2a096c1a7891b47cff944124f4b,True,ok,,4,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
2976,resources/data/patches_factory/Basses/WT Bass.fxp,factory,33134,a558fb81ad90166b4f491321d20d73e08d7d4a55,a558fb81ad90166b4f491321d20d73e08d7d4a55,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
2977,resources/data/patches_factory/Basses/Wide Bassline.fxp,factory,31103,e5985dddc8d793b8da4b1d423d77b2b9f4864f3c,e5985dddc8d793b8da4b1d423d77b2b9f4864f3c,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
2978,resources/data/patches_factory/Basses/Width.fxp,factory,32579,121ab900060f83cd7891fdf25caecf5fdab8b70e,121ab900060f83cd7891fdf25caecf5fdab8b70e,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
2979,resources/data/patches_factory/Brass/Brassy.fxp,factory,25140,03f6a8abf27792e77462db2e4490e617260924a8,03f6a8abf27792e77462db2e4490e617260924a8,True,ok,,12,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
2980,resources/data/patches_factory/Brass/Buggy Brass.fxp,factory,24598,74a2e379b1bfe8233317e48d663f6147ed238846,74a2e379b1bfe8233317e48d663f6147ed238846,True,ok,,10,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
2981,resources/data/patches_factory/Brass/Crisp Noise Brass.fxp,factory,27935,da2b4fe84844b21c92f8d44bd97ebb0adec03872,da2b4fe84844b21c92f8d44bd97ebb0adec03872,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
2982,resources/data/patches_factory/Brass/JX-10 Double Brass.fxp,factory,24956,20d28822c439bcb5127bf9b233a966f4e23ba671,20d28822c439bcb5127bf9b233a966f4e23ba671,True,ok,,14,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
2983,resources/data/patches_factory/Brass/OB-8 Jump.fxp,factory,24953,d700f144c07f15e54ae6d1119431b7565722fcf1,d700f144c07f15e54ae6d1119431b7565722fcf1,True,ok,,10,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
2984,resources/data/patches_factory/Brass/Plastic Brass.fxp,factory,27514,11fe094b2462c6f29ee964c2abbf96fa6a4745e2,11fe094b2462c6f29ee964c2abbf96fa6a4745e2,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
2985,resources/data/patches_factory/Brass/Reso Brassy.fxp,factory,24957,aaf4ba97f8ed90e59eb864889a2c2d190c40f236,aaf4ba97f8ed90e59eb864889a2c2d190c40f236,True,ok,,21,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
2986,resources/data/patches_factory/Brass/Synth Brass 1.fxp,factory,26954,dac58ed6650233912700db874971223336d1ac6c,dac58ed6650233912700db874971223336d1ac6c,True,ok,,15,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
2987,resources/data/patches_factory/Brass/Synth Brass 2.fxp,factory,30627,7529ba6c58db8b0f3e0bca533dcd853c7af28da5,7529ba6c58db8b0f3e0bca533dcd853c7af28da5,True,ok,,12,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
2988,resources/data/patches_factory/Brass/Synth Brass 3.fxp,factory,29969,169abad5a1d195399927718ce42c9f6f9b0d4688,169abad5a1d195399927718ce42c9f6f9b0d4688,True,ok,,145,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
2989,resources/data/patches_factory/Brass/Toto Brass.fxp,factory,24956,4574f3d2d46751914225237c90c122c44637789d,4574f3d2d46751914225237c90c122c44637789d,True,ok,,15,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
2990,resources/data/patches_factory/Chords/Inharmonic Stab.fxp,factory,23457,ad800ece3a26887ffa2705134cb766926899e83d,ad800ece3a26887ffa2705134cb766926899e83d,True,ok,,9,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
2991,resources/data/patches_factory/Chords/Maj-Min Saw.fxp,factory,50078,692620d65a00d1f6274b163dee63508df7916147,692620d65a00d1f6274b163dee63508df7916147,True,ok,,4,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
2992,resources/data/patches_factory/Chords/Maj-Min Stab.fxp,factory,23155,ec72fbe2d669c375153b0cdab3fe06ba71bb8a19,ec72fbe2d669c375153b0cdab3fe06ba71bb8a19,True,ok,,6,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
2993,resources/data/patches_factory/Chords/Major 7 MkI.fxp,factory,31362,2dce205c6fa64703f22d97efe75ab46e02d4a044,2dce205c6fa64703f22d97efe75ab46e02d4a044,True,ok,,9,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
2994,resources/data/patches_factory/Chords/Major 7 MkII.fxp,factory,31542,3bfc43d08397f853b73387967f2b6f9a50bfa943,3bfc43d08397f853b73387967f2b6f9a50bfa943,True,ok,,4,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
2995,resources/data/patches_factory/Chords/Minor 7.fxp,factory,31362,2cf3e95cce99cf1c0e173c7038bf93b67dee1147,2cf3e95cce99cf1c0e173c7038bf93b67dee1147,True,ok,,10,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
2996,resources/data/patches_factory/Chords/Minor Chord Retro Stab.fxp,factory,39577,088b1c599bd7d65385d19ddb831a6b74c010eb59,088b1c599bd7d65385d19ddb831a6b74c010eb59,True,ok,,8,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
2997,resources/data/patches_factory/Chords/Tek Stab.fxp,factory,24165,d0ca99dd21f6a7c5c8e8aa4e9714ed3491bab7d6,d0ca99dd21f6a7c5c8e8aa4e9714ed3491bab7d6,True,ok,,5,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
2998,resources/data/patches_factory/FX/Aggero.fxp,factory,41232,a23ec1b30cad4196a432d5dbe6bcfd62588b166d,a23ec1b30cad4196a432d5dbe6bcfd62588b166d,True,ok,,10,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
2999,resources/data/patches_factory/FX/Alarm.fxp,factory,41154,e769de2bf0161696f344a87610bc781e82de4358,e769de2bf0161696f344a87610bc781e82de4358,True,ok,,9,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3000,resources/data/patches_factory/FX/Aliens.fxp,factory,89382,b011c4e2480d9fefdddd1820749634c3249c7863,b011c4e2480d9fefdddd1820749634c3249c7863,True,ok,,13,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3001,resources/data/patches_factory/FX/Bork.fxp,factory,39759,3e055296fa743af63d5302593b70b4f66b0c2e85,3e055296fa743af63d5302593b70b4f66b0c2e85,True,ok,,4,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3002,resources/data/patches_factory/FX/Busy.fxp,factory,23057,b1d2459b28904a31c88b55e9201fef46a4be6069,b1d2459b28904a31c88b55e9201fef46a4be6069,True,ok,,2,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3003,resources/data/patches_factory/FX/Chaotry.fxp,factory,40394,9fbae5f0c96296ed9651c54e38dad7924fd6a52e,9fbae5f0c96296ed9651c54e38dad7924fd6a52e,True,ok,,12,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3004,resources/data/patches_factory/FX/Crackling.fxp,factory,31824,6156f9f71bc477ae626fc57db1c9fa13a6a5a961,6156f9f71bc477ae626fc57db1c9fa13a6a5a961,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3005,resources/data/patches_factory/FX/DTMF.fxp,factory,23688,c566e90e7e78f7da17c72690a3cb92390bd315f5,c566e90e7e78f7da17c72690a3cb92390bd315f5,True,ok,,2,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3006,resources/data/patches_factory/FX/Damage Dealer.fxp,factory,24073,b92735ffe4c0a34845a5f91f4825ca6d73149886,b92735ffe4c0a34845a5f91f4825ca6d73149886,True,ok,,2,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3007,resources/data/patches_factory/FX/Die-ie-ie.fxp,factory,23380,1fe0858ba09f23f60bdfb23593bee0fa56d87209,1fe0858ba09f23f60bdfb23593bee0fa56d87209,True,ok,,2,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3008,resources/data/patches_factory/FX/Dishonest.fxp,factory,48683,bf12ec7924ecadb29ff4b39b9f1eea35173eda70,bf12ec7924ecadb29ff4b39b9f1eea35173eda70,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3009,resources/data/patches_factory/FX/Evil Sucker Seq.fxp,factory,24607,022a4cb0a0ca1eaa3543e42eefdd765ffa5417b8,022a4cb0a0ca1eaa3543e42eefdd765ffa5417b8,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3010,resources/data/patches_factory/FX/Fireworks.fxp,factory,31992,2a799b6ca5f72d3d52c77c4ede61b601e24fd14a,2a799b6ca5f72d3d52c77c4ede61b601e24fd14a,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3011,resources/data/patches_factory/FX/Fry's Holophoner.fxp,factory,31252,34dac05c92d2ae65886e1f12d02a1a07eb7bd251,34dac05c92d2ae65886e1f12d02a1a07eb7bd251,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3012,resources/data/patches_factory/FX/Geiger.fxp,factory,31259,8aac04d5244a3d258fc1d5ab46df808ab2b7f2db,8aac04d5244a3d258fc1d5ab46df808ab2b7f2db,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3013,resources/data/patches_factory/FX/Harm.fxp,factory,23596,b1ed14d96e7002617ad83261dfe6866a98393aec,b1ed14d96e7002617ad83261dfe6866a98393aec,True,ok,,4,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3014,resources/data/patches_factory/FX/Health Care.fxp,factory,50272,bb9d214e22f1e6e64aff98417472d3935c1a9adc,bb9d214e22f1e6e64aff98417472d3935c1a9adc,True,ok,,6,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3015,resources/data/patches_factory/FX/Metal Pluck.fxp,factory,23673,847830043e33d0bc7ac3a0c89ddefc1e032f9ec8,847830043e33d0bc7ac3a0c89ddefc1e032f9ec8,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3016,resources/data/patches_factory/FX/Radio Noise.fxp,factory,39839,7356a8b4cada5d9a100360826674c77ec98a90ce,7356a8b4cada5d9a100360826674c77ec98a90ce,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3017,resources/data/patches_factory/FX/Rather Low.fxp,factory,23856,bf4571b5d7ecd768eadca613dfc47842eaaceced,bf4571b5d7ecd768eadca613dfc47842eaaceced,True,ok,,2,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3018,resources/data/patches_factory/FX/Space Adventure 1.fxp,factory,24083,33d0b41553602430e8eed05a23700f425de1149e,33d0b41553602430e8eed05a23700f425de1149e,True,ok,,2,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3019,resources/data/patches_factory/FX/Space Adventure 2.fxp,factory,25270,2c2addd0e57517a99470e923ccf2d734c46c03fa,2c2addd0e57517a99470e923ccf2d734c46c03fa,True,ok,,2,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3020,resources/data/patches_factory/FX/Space Cadet.fxp,factory,24090,a7ed87b4185cf7f693e3afc0fb6654effc05ccf8,a7ed87b4185cf7f693e3afc0fb6654effc05ccf8,True,ok,,2,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3021,resources/data/patches_factory/FX/Spooky Fish.fxp,factory,260067,89ee248ca88bb1ecbc7f1dd6b88691febe17c109,89ee248ca88bb1ecbc7f1dd6b88691febe17c109,True,ok,,16,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3022,resources/data/patches_factory/FX/Unsettler.fxp,factory,23662,1d9731c0b3926d0211a7bd7f01616cb07c8e5d55,1d9731c0b3926d0211a7bd7f01616cb07c8e5d55,True,ok,,2,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3023,resources/data/patches_factory/FX/Vinyl.fxp,factory,23074,7e1be047f88c928855f81e60f906aab80e0acbfd,7e1be047f88c928855f81e60f906aab80e0acbfd,True,ok,,2,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3024,resources/data/patches_factory/FX/XG Stardust.fxp,factory,32032,762c527aa68b480dc0d54abcf65e477e09f4faed,762c527aa68b480dc0d54abcf65e477e09f4faed,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3025,resources/data/patches_factory/Keys/Artificial 1.fxp,factory,39031,d1bdfd140a045a76a7150d5baf8b973a6a815222,d1bdfd140a045a76a7150d5baf8b973a6a815222,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3026,resources/data/patches_factory/Keys/Artificial 2.fxp,factory,39086,c0e1d225e737ef162e01842ea5187afc826b6636,c0e1d225e737ef162e01842ea5187afc826b6636,True,ok,,5,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3027,resources/data/patches_factory/Keys/Church.fxp,factory,26791,32b1368c77d0464a74bdc01cee606c6aa43188f6,32b1368c77d0464a74bdc01cee606c6aa43188f6,True,ok,,2,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3028,resources/data/patches_factory/Keys/Circus 1.fxp,factory,23648,652e7771c03745fc51a444d2d1c586f3ae27234f,652e7771c03745fc51a444d2d1c586f3ae27234f,True,ok,,2,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3029,resources/data/patches_factory/Keys/Circus 2.fxp,factory,23694,307f71ba7e938cf7e947da6a006257042f8e9d17,307f71ba7e938cf7e947da6a006257042f8e9d17,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3030,resources/data/patches_factory/Keys/DX EP.fxp,factory,24480,3b454b9957f1067fcbdd100ef6738b96f551c025,3b454b9957f1067fcbdd100ef6738b96f551c025,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3031,resources/data/patches_factory/Keys/Digi Harpsi.fxp,factory,31845,2a57ab1422b47ba0e519ed333fed7b1c4d15694d,2a57ab1422b47ba0e519ed333fed7b1c4d15694d,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3032,resources/data/patches_factory/Keys/Dirt.fxp,factory,40173,9f0081baf11fe6879f61b334157cfebd9e6c528d,9f0081baf11fe6879f61b334157cfebd9e6c528d,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3033,resources/data/patches_factory/Keys/EP 1.fxp,factory,25798,8bc188101e2fdec89e119405f0d92953d718ca26,8bc188101e2fdec89e119405f0d92953d718ca26,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3034,resources/data/patches_factory/Keys/EP 2.fxp,factory,26362,cf9d12c9b307aa3c2edf1183406e6e069cc7099b,cf9d12c9b307aa3c2edf1183406e6e069cc7099b,True,ok,,2,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3035,resources/data/patches_factory/Keys/Experiment.fxp,factory,156157,a56f19227fa1cd66ec0b814d90dbc20d456ea849,a56f19227fa1cd66ec0b814d90dbc20d456ea849,True,ok,,119,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3036,resources/data/patches_factory/Keys/House Organ.fxp,factory,27996,bbed52cad49902d88d44d9474f1fb227ce36124a,bbed52cad49902d88d44d9474f1fb227ce36124a,True,ok,,8,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3037,resources/data/patches_factory/Keys/Organ 1.fxp,factory,28937,ea5cc3a4e65a19aaaf0c146e355236178d97c8e5,ea5cc3a4e65a19aaaf0c146e355236178d97c8e5,True,ok,,10,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3038,resources/data/patches_factory/Keys/Organ 2.fxp,factory,24607,527571b01e34ebd96e8fbe398cfb802ef0e32a3b,527571b01e34ebd96e8fbe398cfb802ef0e32a3b,True,ok,,2,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3039,resources/data/patches_factory/Keys/Organ 3.fxp,factory,56808,85fb17ca0b41e90b9208cbb20dc51a53a16c6287,85fb17ca0b41e90b9208cbb20dc51a53a16c6287,True,ok,,10,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3040,resources/data/patches_factory/Keys/Soft Suitcase.fxp,factory,24475,d3f828bf584448a1bddab2e1142380a1fc212de4,d3f828bf584448a1bddab2e1142380a1fc212de4,True,ok,,17,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3041,resources/data/patches_factory/Leads/Acidofil.fxp,factory,31543,ef2e5dbe702656240fcf579a98d1b849fd1cafcd,ef2e5dbe702656240fcf579a98d1b849fd1cafcd,True,ok,,12,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3042,resources/data/patches_factory/Leads/Agroculture.fxp,factory,32148,caebfa768598cd6f9af10bf5a45343bfc0ccfea3,caebfa768598cd6f9af10bf5a45343bfc0ccfea3,True,ok,,19,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3043,resources/data/patches_factory/Leads/Asymptote.fxp,factory,32062,cdce5fd6c0ae5ddd54cd3251819838bf9bafc281,cdce5fd6c0ae5ddd54cd3251819838bf9bafc281,True,ok,,8,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3044,resources/data/patches_factory/Leads/Bad Childhood.fxp,factory,31598,c6666b7dbaf0fcad554fe6733b52984497ef1a8a,c6666b7dbaf0fcad554fe6733b52984497ef1a8a,True,ok,,5,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3045,resources/data/patches_factory/Leads/Banjo Remains.fxp,factory,35537,0fb13e51d67f3fb5f26fc6e51157bfe92c9cbd8d,0fb13e51d67f3fb5f26fc6e51157bfe92c9cbd8d,True,ok,,9,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3046,resources/data/patches_factory/Leads/Banter.fxp,factory,31871,d487dbe2aa21c4522c43508e8ad4da4d62a7efe4,d487dbe2aa21c4522c43508e8ad4da4d62a7efe4,True,ok,,4,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3047,resources/data/patches_factory/Leads/Bee.fxp,factory,31481,c02aa879ecbc44caaaabf8a57d7620593dc6e8f8,c02aa879ecbc44caaaabf8a57d7620593dc6e8f8,True,ok,,6,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3048,resources/data/patches_factory/Leads/Bitten.fxp,factory,30426,e3267537a00470fbdee4d395b4a25747ca07bdeb,e3267537a00470fbdee4d395b4a25747ca07bdeb,True,ok,,44,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3049,resources/data/patches_factory/Leads/Boll.fxp,factory,30981,c591d1b22f22dfed32ee4c1e1f2915d6d7cb0c62,c591d1b22f22dfed32ee4c1e1f2915d6d7cb0c62,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3050,resources/data/patches_factory/Leads/Broken One.fxp,factory,30818,391ac50a4592ca032f2ed2f147819ed25dd91a20,391ac50a4592ca032f2ed2f147819ed25dd91a20,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3051,resources/data/patches_factory/Leads/Butter.fxp,factory,30971,eaa530680fe03956a17f6d9900a29e3c278e20a0,eaa530680fe03956a17f6d9900a29e3c278e20a0,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3052,resources/data/patches_factory/Leads/Caveman.fxp,factory,31786,14c24aa5fc3922dab49860010cddd5e45e4d9ab6,14c24aa5fc3922dab49860010cddd5e45e4d9ab6,True,ok,,4,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3053,resources/data/patches_factory/Leads/Cell.fxp,factory,47736,b9f93704be52b0ccd6a4bf02a57fe8058bab597c,b9f93704be52b0ccd6a4bf02a57fe8058bab597c,True,ok,,4,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3054,resources/data/patches_factory/Leads/Chatter.fxp,factory,31853,13770de5f3d8c4c9669f83be9621005d53a0646b,13770de5f3d8c4c9669f83be9621005d53a0646b,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3055,resources/data/patches_factory/Leads/Classic Lead 1.fxp,factory,30393,d72e83c6a03db7a534a4395ed37d0e56b8dc0a13,d72e83c6a03db7a534a4395ed37d0e56b8dc0a13,True,ok,,2,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3056,resources/data/patches_factory/Leads/Classic Lead 2.fxp,factory,31193,6ddaf549d39de7de0113c532bdf3022662c1785c,6ddaf549d39de7de0113c532bdf3022662c1785c,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3057,resources/data/patches_factory/Leads/Classical.fxp,factory,31969,c1fad3ac0051ea690445605f1353e763248c1cb5,c1fad3ac0051ea690445605f1353e763248c1cb5,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3058,resources/data/patches_factory/Leads/Clean Shit.fxp,factory,38475,e04c9a36d60ef8b7e878d8e5ac41cb5b821f5bac,e04c9a36d60ef8b7e878d8e5ac41cb5b821f5bac,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3059,resources/data/patches_factory/Leads/Condom.fxp,factory,31055,d519033a88fe7d4df80163f61c3e9b0af08c413e,d519033a88fe7d4df80163f61c3e9b0af08c413e,True,ok,,2,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3060,resources/data/patches_factory/Leads/Cottage.fxp,factory,64693,130764e970b7ddf800685ed12ddb07414a1fe3e4,130764e970b7ddf800685ed12ddb07414a1fe3e4,True,ok,,5,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3061,resources/data/patches_factory/Leads/Cray.fxp,factory,32313,45265da1787856b69d9afe4067e224656ee59f99,45265da1787856b69d9afe4067e224656ee59f99,True,ok,,4,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3062,resources/data/patches_factory/Leads/Crisp PWM.fxp,factory,48283,abdf280ee3f1f1e7b7b9a68077a70f67fd97e5fa,abdf280ee3f1f1e7b7b9a68077a70f67fd97e5fa,True,ok,,4,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3063,resources/data/patches_factory/Leads/DNA Sequencer.fxp,factory,31695,477b24e9e41e0b0dc93fa061d6ef1a873a4a449a,477b24e9e41e0b0dc93fa061d6ef1a873a4a449a,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3064,resources/data/patches_factory/Leads/Digi It.fxp,factory,30819,b9e43f8c64c1512e1dc5345740f0210ace450a9f,b9e43f8c64c1512e1dc5345740f0210ace450a9f,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3065,resources/data/patches_factory/Leads/Digi Portalead.fxp,factory,31109,3a7e2e760f8343e9dbeed1894611294f464f8932,3a7e2e760f8343e9dbeed1894611294f464f8932,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3066,resources/data/patches_factory/Leads/Distortionworks.fxp,factory,32701,7d344e65d1e92aac501029fe086a96692392da4a,7d344e65d1e92aac501029fe086a96692392da4a,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3067,resources/data/patches_factory/Leads/Dome.fxp,factory,30844,9499db1db8b18656bc4b96af8e90c8336bfcb322,9499db1db8b18656bc4b96af8e90c8336bfcb322,True,ok,,2,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3068,resources/data/patches_factory/Leads/Duck and Cover.fxp,factory,31941,481994a6396b0f774b66e996487bac26a4048bad,481994a6396b0f774b66e996487bac26a4048bad,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3069,resources/data/patches_factory/Leads/Eight.fxp,factory,29981,4b565f32e1cda491b88e09211d0efdd15a2e2ac5,4b565f32e1cda491b88e09211d0efdd15a2e2ac5,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3070,resources/data/patches_factory/Leads/Etwas.fxp,factory,31623,c94aa07e9e230eb0d87bdcbb8491421b133e32ec,c94aa07e9e230eb0d87bdcbb8491421b133e32ec,True,ok,,130,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3071,resources/data/patches_factory/Leads/FM Is Growing On Me.fxp,factory,30879,924f29e05f98caac3424213d5f34059c84dc4c92,924f29e05f98caac3424213d5f34059c84dc4c92,True,ok,,22,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3072,resources/data/patches_factory/Leads/FM Rock.fxp,factory,28797,3ebbe574e34264b4ac810e84ce8c62750ffec830,3ebbe574e34264b4ac810e84ce8c62750ffec830,True,ok,,11,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3073,resources/data/patches_factory/Leads/Fairy.fxp,factory,39872,e0e713051f6880933785ed7bc3046c755d530224,e0e713051f6880933785ed7bc3046c755d530224,True,ok,,5,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3074,resources/data/patches_factory/Leads/Flawed Science.fxp,factory,31635,1fa69e0e96cf4cd3878ca408612b6a0a55ac785d,1fa69e0e96cf4cd3878ca408612b6a0a55ac785d,True,ok,,16,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3075,resources/data/patches_factory/Leads/Fluff.fxp,factory,30809,726e8493086eb29a4422eea5d2243456cdd37243,726e8493086eb29a4422eea5d2243456cdd37243,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3076,resources/data/patches_factory/Leads/Formant Pulse.fxp,factory,39588,828327d88dd8e876b56fbfda77bec71c745108f8,828327d88dd8e876b56fbfda77bec71c745108f8,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3077,resources/data/patches_factory/Leads/Fuji.fxp,factory,31859,3e57d54b7661736a3502d5931eeafb82c778a612,3e57d54b7661736a3502d5931eeafb82c778a612,True,ok,,8,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3078,resources/data/patches_factory/Leads/Fundament.fxp,factory,46512,10c0bf62d19baff712a71d6bb731b3ab42ea753f,10c0bf62d19baff712a71d6bb731b3ab42ea753f,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3079,resources/data/patches_factory/Leads/Fyllo Dual.fxp,factory,32005,6bf0a736f00295b8b5b2968c9e39c3fd1f071e26,6bf0a736f00295b8b5b2968c9e39c3fd1f071e26,True,ok,,2,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3080,resources/data/patches_factory/Leads/Gallium Arsenic.fxp,factory,47649,6f7bec1927c1f682e70ec96552ab4fbe2857f56a,6f7bec1927c1f682e70ec96552ab4fbe2857f56a,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3081,resources/data/patches_factory/Leads/Generic.fxp,factory,31954,5261a7ace6219dae995a6044ef6454fe1529d562,5261a7ace6219dae995a6044ef6454fe1529d562,True,ok,,2,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3082,resources/data/patches_factory/Leads/Gliss Lead.fxp,factory,95836,8f68fe872ddac2142fa200e077cff0d3bc7e6f45,8f68fe872ddac2142fa200e077cff0d3bc7e6f45,True,ok,,16,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3083,resources/data/patches_factory/Leads/Harsh.fxp,factory,32059,b8efae2674d9ac64950fc965504a7b450337e9df,b8efae2674d9ac64950fc965504a7b450337e9df,True,ok,,6,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
3084,resources/data/patches_factory/Leads/Harsher.fxp,factory,32319,58547da52e68e00be72dcbb47650ccec9c5b8ca7,58547da52e68e00be72dcbb47650ccec9c5b8ca7,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
